Num_Acc,lum,agg,int,atm,col,com,adr,lat,long,dep,date
202200003779,1,2,2,1.0,6.0,75115.0,RUE DE LOURMEL,48.8456560000,2.2879960000,750,2022-03-22 15:20:00
202200003799,1,2,5,1.0,2.0,75114.0,RUE D ALESIA,48.8305100000,2.3192910000,750,2022-03-21 17:00:00
202200003819,1,2,3,1.0,2.0,75111.0,RUE DE CHARONNE,48.8538190000,2.3815730000,750,2022-03-22 08:50:00
202200003826,1,2,4,1.0,3.0,75111.0,BOULEVARD VOLTAIRE,48.8528091074,2.3884776235,750,2022-03-22 07:45:00
202200003914,1,2,2,1.0,3.0,75107.0,AVENUE DE BRETEUIL,48.8516480000,2.3125370000,750,2022-05-01 17:54:00
202200003919,5,2,4,1.0,3.0,75103.0,RUE DE TURBIGO,48.8668410000,2.3619160000,750,2022-05-01 04:00:00
202200004084,1,2,3,1.0,6.0,75104.0,RUE SAINT ANTOINE,48.8537070000,2.3656500000,750,2022-10-18 18:00:00
202200004364,1,2,1,1.0,3.0,75118.0,BOULEVARD NEY,48.8976680000,2.3316190000,750,2022-09-15 11:10:00
202200004367,1,2,7,2.0,3.0,75108.0,PLACE CHARLES DE GAULLE,48.8743260000,2.2954390000,750,2022-09-14 08:00:00
202200004369,1,2,2,1.0,2.0,75116.0,AVENUE DU MAHATMA GANDHI,48.8758540000,2.2622040000,750,2022-09-15 08:50:00
202200004374,1,2,3,1.0,3.0,75115.0,AVENUE DE LA MOTTE PICQUET,48.8492600000,2.2981970000,750,2022-09-15 15:10:00
202200004375,1,2,2,1.0,2.0,75115.0,RUE DE LA CONVENTION,48.8392550000,2.2919660000,750,2022-09-14 11:50:00
202200004379,5,2,2,1.0,3.0,75112.0,AVENUE DE LA PORTE DE VINCENNES,48.8466840000,2.4138220000,750,2022-09-15 20:15:00
202200004380,2,2,7,1.0,7.0,75110.0,PLACE DE LA REPUBLIQUE,48.8684880000,2.3629450000,750,2022-09-15 19:20:00
202200004546,5,2,1,1.0,6.0,75120.0,RUE DES PYRENEES,48.8628120000,2.3999280000,750,2022-07-03 03:45:00
202200004548,1,2,1,1.0,2.0,75116.0,ROUTE DE SEVRES A NEUILLY,48.8572280000,2.2374120000,750,2022-07-02 09:45:00
202200004551,1,2,1,1.0,1.0,75107.0,QUAI BRANLY,48.8591550000,2.2934030000,750,2022-07-02 12:30:00
202200004551,1,2,1,1.0,1.0,75107.0,QUAI BRANLY,48.8591550000,2.2934030000,750,2022-07-02 12:30:00
202200004695,1,2,3,1.0,3.0,75116.0,AVENUE RAYMOND POINCARE,48.8708510000,2.2850420000,750,2022-08-05 15:30:00
202200004928,5,2,1,1.0,3.0,75113.0,RUE DE TOLBIAC,48.8257600000,2.3494220000,750,2022-11-21 18:50:00
202200004945,1,2,7,3.0,3.0,75114.0,PLACE DENFERT ROCHEREAU,48.8336970000,2.3319200000,750,2022-11-23 10:45:00
202200005429,5,2,2,1.0,7.0,75105.0,RUE CLAUDE BERNARD,48.8412470000,2.3436400000,750,2022-06-04 01:55:00
202200005433,5,2,2,1.0,2.0,75105.0,BOULEVARD SAINT MICHEL,48.8513880000,2.3431680000,750,2022-06-03 23:36:00
202200005436,1,2,2,1.0,1.0,75105.0,QUAI DE LA TOURNELLE,48.8511160000,2.3512880000,750,2022-06-03 18:20:00
202200005436,1,2,2,1.0,1.0,75105.0,QUAI DE LA TOURNELLE,48.8511160000,2.3512880000,750,2022-06-03 18:20:00
202200005444,1,2,4,1.0,6.0,75106.0,RUE GUYNEMER,48.8486280000,2.3325820000,750,2022-06-02 18:40:00
202200005460,1,2,1,8.0,7.0,75119.0,AVENUE SIMON BOLIVAR,48.8763400410,2.3761770129,750,2022-06-05 19:45:00
202200005480,1,2,1,7.0,6.0,75111.0,BOULEVARD DE MENILMONTANT,48.8589220000,2.3891710000,750,2022-03-21 09:05:00
202200005503,5,2,3,1.0,3.0,75117.0,AVENUE DE CLICHY,48.8921870000,2.3175560000,750,2022-06-02 23:30:00
202200005511,1,2,1,1.0,4.0,75116.0,HYPPODROME DE LONGCHAMP,48.8633125831,2.2375094891,750,2022-06-02 20:50:00
202200005511,1,2,1,1.0,4.0,75116.0,HYPPODROME DE LONGCHAMP,48.8633125831,2.2375094891,750,2022-06-02 20:50:00
202200005511,1,2,1,1.0,4.0,75116.0,HYPPODROME DE LONGCHAMP,48.8633125831,2.2375094891,750,2022-06-02 20:50:00
202200005511,1,2,1,1.0,4.0,75116.0,HYPPODROME DE LONGCHAMP,48.8633125831,2.2375094891,750,2022-06-02 20:50:00
202200005527,1,2,1,1.0,3.0,75116.0,BOULEVARD SUCHET,48.8543220000,2.2627150000,750,2022-06-02 08:15:00
202200005539,1,2,2,2.0,7.0,75115.0,BOULEVARD PASTEUR,48.8428680000,2.3123810000,750,2022-06-03 15:35:00
202200005559,1,2,4,1.0,2.0,75114.0,AVENUE DU MAINE,48.8340940000,2.3243530000,750,2022-06-03 20:35:00
202200005559,1,2,4,1.0,2.0,75114.0,AVENUE DU MAINE,48.8340940000,2.3243530000,750,2022-06-03 20:35:00
202200005564,1,2,1,2.0,5.0,75114.0,AVENUE JEAN MOULIN,48.8263100000,2.3233010000,750,2022-06-03 14:55:00
202200005613,1,2,2,1.0,2.0,75110.0,RUE LA FAYETTE,48.8816100000,2.3657820000,750,2022-06-03 10:00:00
202200005623,1,2,2,1.0,3.0,75109.0,RUE LE PELETIER,48.8722437439,2.3383008689,750,2022-06-05 12:30:00
202200005629,1,2,1,1.0,3.0,75108.0,RUE DE LABORDE,48.8755400000,2.3178160000,750,2022-06-02 09:00:00
202200005645,1,2,3,8.0,3.0,75107.0,QUAI ANATOLE FRANCE,48.8611190000,2.3241790000,750,2022-06-05 15:05:00
202200005669,1,2,2,1.0,3.0,75105.0,BOULEVARD SAINT MARCEL,48.8384750000,2.3570300000,750,2022-04-30 15:30:00
202200005670,1,2,3,1.0,7.0,75103.0,RUE BEAUBOURG,48.8614460000,2.3536230000,750,2022-06-02 18:15:00
202200005673,1,2,4,1.0,3.0,75106.0,RUE DE RENNES,48.8501029623,2.3297668325,750,2022-04-29 11:18:00
202200005674,1,2,4,1.0,6.0,75104.0,VOIE GEORGES POMPIDOU,48.8512540000,2.3611500000,750,2022-06-02 08:35:00
202200005677,1,2,3,1.0,7.0,75104.0,BOULEVARD HENRI IV,48.8500910000,2.3589150000,750,2022-06-01 09:10:00
202200005686,1,2,2,1.0,3.0,75118.0,RUE MARX DORMOY,48.8902394297,2.3599885404,750,2022-04-30 11:03:00
202200005689,1,2,2,1.0,3.0,75116.0,AVENUE DE LA GRANDE ARMEE,48.8744318881,2.2929735482,750,2022-04-30 16:20:00
202200005723,5,2,2,2.0,3.0,75118.0,RUE D AUBERVILLIERS,48.8986380000,2.3705160000,750,2022-12-30 19:00:00
202200005734,5,2,1,2.0,1.0,75115.0,QUAI DE GRENELLE,48.8523610000,2.2857850000,750,2022-12-30 17:45:00
202200005868,1,2,1,1.0,6.0,75116.0,AVENUE DE L HIPPODROME,48.8580180000,2.2531820000,750,2022-03-20 11:30:00
202200005870,1,2,3,1.0,3.0,75115.0,BOULEVARD PASTEUR,48.8393859695,2.3162443936,750,2022-03-20 10:10:00
202200005956,2,2,3,2.0,6.0,75108.0,AVENUE DE WAGRAM,48.8758970000,2.2965950000,750,2022-10-17 18:45:00
202200005959,2,2,2,1.0,7.0,75102.0,BOULEVARD DE SEBASTOPOL,48.8670260000,2.3580010000,750,2022-10-16 18:55:00
202200006134,1,2,2,1.0,3.0,75112.0,BOULEVARD DIDEROT,48.8480390000,2.3928530000,750,2022-10-16 17:25:00
202200006143,1,2,3,1.0,3.0,75120.0,RUE MARYSE HILSZ,48.8499860000,2.4128970000,750,2022-09-14 10:45:00
202200006148,1,2,2,1.0,3.0,75119.0,BOULEVARD DE LA VILLETTE,48.8841770000,2.3685980000,750,2022-09-14 08:15:00
202200006387,1,2,3,1.0,3.0,75106.0,RUE BONAPARTE,48.8504990000,2.3327800000,750,2022-07-01 14:16:00
202200006391,5,2,3,1.0,3.0,75113.0,QUAI D AUSTERLITZ,48.8386400000,2.3723590000,750,2022-07-01 22:45:00
202200006544,1,2,3,1.0,3.0,75105.0,RUE DES ECOLES,48.8493709993,2.3457017541,750,2022-02-11 12:15:00
202200006545,1,2,1,1.0,3.0,75119.0,AVENUE SIMON BOLIVAR,48.8799991397,2.3743061721,750,2022-02-11 09:05:00
202200006550,1,2,2,1.0,1.0,75115.0,QUAI BRANLY,48.8546010189,2.2888885438,750,2022-02-11 09:00:00
202200006558,5,2,2,3.0,6.0,75104.0,RUE DE RIVOLI,48.8562850000,2.3566020000,750,2022-02-10 18:16:00
202200006696,1,2,7,1.0,2.0,75117.0,AVENUE DE WAGRAM,48.8868490000,2.3045480000,750,2022-08-04 16:40:00
202200006706,1,2,3,1.0,3.0,75110.0,QUAI DE VALMY,48.8697360000,2.3661860000,750,2022-08-04 18:40:00
202200007011,1,2,2,2.0,3.0,75120.0,RUE DES PYRENEES,48.8640610000,2.3991260000,750,2022-11-22 08:15:00
202200007036,1,2,2,9.0,3.0,75107.0,PONT ALEXANDRE III,48.8628500000,2.3134440000,750,2022-11-22 16:10:00
202200007040,5,2,5,1.0,2.0,75102.0,RUE DU QUATRE SEPTEMBRE,48.8689120000,2.3400810000,750,2022-11-22 17:55:00
202200007165,1,2,3,1.0,7.0,75116.0,ROUTE DES TRIBUNES,48.8555190000,2.2286720000,750,2022-12-29 12:45:00
202200007186,5,2,2,1.0,6.0,75103.0,RUE AU MAIRE,48.8648053375,2.3554542661,750,2022-12-29 23:00:00
202200007257,5,2,7,1.0,3.0,75101.0,PLACE DU CHATELET,48.8571958110,2.3473451836,750,2022-05-26 22:55:00
202200007270,1,2,7,3.0,1.0,75119.0,AVENUE JEAN JAURES,48.8827820000,2.3703590000,750,2022-05-23 13:20:00
202200007448,1,2,5,1.0,2.0,75113.0,AVENUE DES GOBELINS,48.8367855339,2.3518480361,750,2022-04-29 18:15:00
202200007462,1,2,3,1.0,1.0,75104.0,RUE SAINT ANTOINE,48.8533860000,2.3676540000,750,2022-04-29 20:00:00
202200007959,5,2,4,1.0,1.0,75115.0,RUE BRANCION,48.8296790000,2.3017620000,750,2022-09-12 22:00:00
202200007963,1,2,2,1.0,3.0,75112.0,BOULEVARD DE REUILLY,48.8390750000,2.3901280000,750,2022-09-13 18:30:00
202200007967,1,2,1,1.0,7.0,75111.0,AVENUE PHILIPPE AUGUSTE,48.8514700000,2.3939900000,750,2022-09-13 09:05:00
202200007973,1,2,1,1.0,6.0,75108.0,AVENUE DE WAGRAM,48.8760895450,2.2967192531,750,2022-09-12 15:45:00
202200008006,5,2,3,2.0,3.0,75115.0,RUE CAMBRONNE,48.8464960000,2.3018540000,750,2022-10-15 00:10:00
202200008025,2,2,3,1.0,6.0,75104.0,RUE DE RIVOLI,48.8571940000,2.3523810000,750,2022-10-15 18:25:00
202200008328,5,2,5,1.0,3.0,75118.0,AVENUE DE SAINT OUEN,48.8930200000,2.3274450000,750,2022-06-30 22:35:00
202200008330,1,2,2,1.0,3.0,75116.0,BOULEVARD EXELMANS,48.8431550000,2.2602100000,750,2022-07-01 09:00:00
202200008337,5,2,2,1.0,7.0,75113.0,RUE DE L ESPERANCE,48.8256740000,2.3472470000,750,2022-06-30 23:55:00
202200008339,1,2,3,1.0,3.0,75112.0,RUE DE PICPUS,48.8462430000,2.3944990000,750,2022-07-01 13:20:00
202200008445,5,2,3,2.0,6.0,75118.0,RUE DE LA CHAPELLE,48.8933160000,2.3596240000,750,2022-02-10 20:15:00
202200008449,1,2,2,1.0,3.0,75114.0,RUE DU PERE CORENTIN,48.8244850000,2.3283210000,750,2022-02-09 12:05:00
202200008454,5,2,4,2.0,3.0,75110.0,RUE LA FAYETTE,48.8824430000,2.3691700000,750,2022-02-10 20:38:00
202200008456,1,2,3,1.0,7.0,75107.0,AVENUE DE SEGUR,48.8508940000,2.3089390000,750,2022-02-10 15:10:00
202200008603,1,2,7,1.0,6.0,75108.0,PLACE DE LA CONCORDE,48.8640860000,2.3201230000,750,2022-02-09 12:35:00
202200008630,1,2,1,1.0,3.0,75111.0,AVENUE LEDRU ROLLIN,48.8539130000,2.3776620000,750,2022-08-03 19:45:00
202200008631,1,2,3,1.0,2.0,75108.0,AVENUE DE MARIGNY,48.8690410000,2.3147750000,750,2022-08-03 17:24:00
202200008632,1,2,2,1.0,6.0,75104.0,RUE DE RIVOLI,48.8565720000,2.3554730000,750,2022-08-03 16:30:00
202200008633,1,2,2,1.0,3.0,75103.0,BOULEVARD DE SEBASTOPOL,48.8634020000,2.3509500000,750,2022-08-03 14:45:00
202200008785,5,2,5,1.0,3.0,75113.0,BOULEVARD SAINT MARCEL,48.8367450000,2.3518770000,750,2022-08-01 22:41:00
202200008787,1,2,1,1.0,1.0,75110.0,RUE LA FAYETTE,48.8775750000,2.3503290000,750,2022-08-02 07:51:00
202200008792,1,2,2,1.0,7.0,75102.0,BOULEVARD SAINT DENIS,48.8693180000,2.3542640000,750,2022-08-02 15:45:00
202200008825,1,2,2,8.0,2.0,75119.0,AVENUE DE FLANDRE,48.8845410000,2.3693940000,750,2022-11-21 09:40:00
202200008831,5,2,1,2.0,6.0,75117.0,BOULEVARD BERTHIER,48.8887030000,2.3013270000,750,2022-11-21 18:50:00
202200008840,5,2,1,1.0,2.0,75115.0,RUE DE VAUGIRARD,48.8400270000,2.3029180000,750,2022-11-20 22:30:00
202200008857,1,2,7,1.0,3.0,75108.0,PLACE SAINT AUGUSTIN,48.8752390000,2.3194260000,750,2022-11-21 10:20:00
202200008864,5,2,3,1.0,2.0,75103.0,RUE DU TEMPLE,48.8673260000,2.3633750000,750,2022-11-21 21:15:00
202200009024,1,2,2,1.0,3.0,75117.0,BOULEVARD PEREIRE,48.8831270000,2.2934890000,750,2022-06-01 15:30:00
202200009028,1,2,7,1.0,3.0,75116.0,PLACE DU MARECHAL DE LATTRE DE TASSIGNY,48.8722740000,2.2747850000,750,2022-06-01 19:00:00
202200009047,1,2,3,1.0,3.0,75114.0,RUE SAINT YVES,48.8256600000,2.3344530000,750,2022-06-01 07:15:00
202200009058,1,2,1,1.0,3.0,75114.0,RUE DU COMMANDANT RENE MOUCHOTTE,48.8391740000,2.3206750000,750,2022-05-31 17:05:00
202200009071,1,2,3,1.0,3.0,75112.0,BOULEVARD DE LA BASTILLE,48.8511590000,2.3692150000,750,2022-06-01 15:50:00
202200009089,1,2,7,1.0,2.0,75109.0,RUE DE CHATEAUDUN,48.8763560000,2.3324120000,750,2022-06-01 12:20:00
202200009114,1,2,2,1.0,6.0,75104.0,RUE DES ARCHIVES,48.8600700000,2.3568760000,750,2022-06-01 10:05:00
202200009119,1,2,3,1.0,2.0,75101.0,PONT ROYAL,48.8607150000,2.3306290000,750,2022-06-01 09:30:00
202200009123,1,2,2,1.0,3.0,75103.0,RUE DU VERTBOIS,48.8669660000,2.3582660000,750,2022-06-01 08:00:00
202200009144,1,2,2,1.0,2.0,75106.0,BOULEVARD SAINT GERMAIN,48.8520996199,2.3403212428,750,2022-04-26 09:40:00
202200009150,1,2,2,1.0,3.0,75120.0,Avenue de la Porte de Vincennes,48.8466957714,2.4158857763,750,2022-04-28 14:20:00
202200009175,1,2,1,1.0,3.0,75115.0,RUE DES MORILLONS,48.8342350000,2.2964520000,750,2022-04-27 16:40:00
202200009192,5,2,1,1.0,3.0,75113.0,AVENUE DE CHOISY,48.8269650000,2.3593280000,750,2022-04-27 23:18:00
202200009205,1,2,3,1.0,3.0,75110.0,BOULEVARD DE BONNE NOUVELLE,48.8703742484,2.3495762050,750,2022-04-28 13:10:00
202200009216,1,2,1,1.0,1.0,75107.0,QUAI BRANLY,48.8615940000,2.2976820000,750,2022-04-28 12:50:00
202200009221,1,2,2,1.0,3.0,75102.0,RUE REAUMUR,48.8673727585,2.3473070217,750,2022-04-27 19:00:00
202200009226,1,2,1,1.0,6.0,75104.0,VOIE GEORGES POMPIDOU,48.8554420000,2.3516500000,750,2022-04-27 18:05:00
202200009311,2,2,3,1.0,3.0,75117.0,BOULEVARD MALESHERBES,48.8811920000,2.3121390000,750,2022-11-18 18:20:00
202200009316,2,2,7,1.0,1.0,75115.0,PLACE DES INSURGES DE VARSOVIE,48.8277820000,2.2924160000,750,2022-11-20 16:50:00
202200009373,1,2,2,1.0,6.0,75120.0,BOULEVARD MORTIER,48.8690690000,2.4088340000,750,2022-05-14 20:15:00
202200009504,5,2,2,1.0,3.0,75105.0,RUE LINNE,48.8451070000,2.3546820000,750,2022-03-17 23:37:00
202200009542,1,2,3,1.0,3.0,75116.0,RUE DURET,48.8752290000,2.2864880000,750,2022-03-18 10:45:00
202200009555,1,2,1,1.0,3.0,75113.0,RUE DE TOLBIAC,48.8287650000,2.3734550000,750,2022-03-18 14:00:00
202200009577,1,2,2,1.0,3.0,75110.0,RUE LA FAYETTE,48.8778912070,2.3516656458,750,2022-03-18 12:50:00
202200009593,1,2,3,1.0,7.0,75101.0,RUE DE RIVOLI,48.8660827895,2.3250668496,750,2022-03-18 17:45:00
202200009756,1,2,2,8.0,3.0,75106.0,BOULEVARD SAINT GERMAIN,48.8524870000,2.3387560000,750,2022-04-26 11:17:00
202200009760,5,2,1,1.0,7.0,75113.0,RUE DE TOLBIAC,48.8261540000,2.3592010000,750,2022-04-26 23:38:00
202200009761,1,2,1,1.0,3.0,75111.0,RUE DES TROIS BORNES,48.8669500000,2.3735880000,750,2022-04-27 11:55:00
202200009763,1,2,2,1.0,1.0,75110.0,BOULEVARD DE STRASBOURG,48.8722650000,2.3559030000,750,2022-04-27 19:55:00
202200009774,1,2,2,1.0,3.0,75111.0,RUE DE LA ROQUETTE,48.8574460000,2.3797030000,750,2022-09-12 09:15:00
202200009962,1,2,3,1.0,3.0,75112.0,BOULEVARD DE BERCY,48.8386050000,2.3812180000,750,2022-09-11 16:30:00
202200009963,5,2,1,8.0,3.0,75110.0,RUE DU FAUBOURG SAINT MARTIN,48.8834780000,2.3681030000,750,2022-09-10 23:25:00
202200009995,5,2,1,2.0,3.0,75114.0,BOULEVARD EDGAR QUINET,48.8401090000,2.3277200000,750,2022-10-13 22:00:00
202200010372,1,2,1,8.0,6.0,75116.0,AVENUE DE NEW YORK,48.8621570000,2.2935020000,750,2022-06-30 15:20:00
202200010402,1,2,3,2.0,7.0,75101.0,BOULEVARD DE SEBASTOPOL,48.8624690000,2.3504400000,750,2022-06-30 08:00:00
202200010662,5,2,1,1.0,6.0,75113.0,RUE DE TOLBIAC,48.8294680000,2.3747490000,750,2022-08-01 22:15:00
202200010664,5,2,2,1.0,3.0,75110.0,QUAI DE JEMMAPES,48.8710270000,2.3659080000,750,2022-07-31 23:45:00
202200011071,1,2,2,1.0,3.0,75120.0,BOULEVARD DE CHARONNE,48.8488507416,2.3993348651,750,2022-05-31 20:00:00
202200011083,1,2,3,1.0,3.0,75118.0,RUE ORDENER,48.8903980000,2.3558270000,750,2022-05-31 18:35:00
202200011092,1,2,2,1.0,7.0,75117.0,BOULEVARD DE COURCELLES,48.8808550000,2.3125500000,750,2022-05-31 19:45:00
202200011099,1,2,7,1.0,6.0,75117.0,RUE DE TILSITT,48.8744331196,2.2929781914,750,2022-05-31 08:15:00
202200011119,2,2,1,1.0,6.0,75110.0,BOULEVARD DE LA VILLETTE,48.8841760000,2.3658960000,750,2022-05-31 21:05:00
202200011123,1,2,3,1.0,3.0,75101.0,RUE DE RIVOLI,48.8663949174,2.3234897112,750,2022-05-31 14:00:00
202200011205,1,2,7,1.0,6.0,75115.0,PLACE VIOLET,48.8446680000,2.2905110000,750,2022-11-19 16:35:00
202200011214,5,2,2,1.0,3.0,75111.0,RUE DE LA ROQUETTE,48.8593370000,2.3868600000,750,2022-11-18 23:00:00
202200011407,1,2,2,1.0,3.0,75115.0,RUE DE VAUGIRARD,48.8444240000,2.3176900000,750,2022-03-17 08:30:00
202200011407,1,2,2,1.0,3.0,75115.0,RUE DE VAUGIRARD,48.8444240000,2.3176900000,750,2022-03-17 08:30:00
202200011422,5,2,1,1.0,3.0,75111.0,RUE RICHARD LENOIR,48.8546539634,2.3823018372,750,2022-03-17 00:20:00
202200011439,1,2,3,1.0,2.0,75109.0,RUE CONDORCET,48.8795640000,2.3474270000,750,2022-03-17 12:25:00
202200011447,1,2,7,1.0,4.0,75108.0,PLACE SAINT AUGUSTIN,48.8746359375,2.3200437427,750,2022-03-17 15:50:00
202200011744,1,2,2,2.0,3.0,75111.0,RUE JEAN PIERRE TIMBAUD,48.8648650000,2.3665380000,750,2022-09-10 10:15:00
202200011752,1,2,3,2.0,6.0,75108.0,AVENUE DES CHAMPS ELYSEES,48.8670800000,2.3161210000,750,2022-09-10 13:15:00
202200011753,5,2,2,1.0,3.0,75106.0,RUE DE TOURNON,48.8514700000,2.3370590000,750,2022-04-26 22:28:00
202200011754,5,2,5,8.0,2.0,75109.0,BOULEVARD MONTMARTRE,48.8719770000,2.3400450000,750,2022-09-10 03:20:00
202200011760,5,2,4,1.0,3.0,75119.0,AVENUE DU BELVEDERE,48.8804677531,2.4071136117,750,2022-04-26 21:10:00
202200011762,1,2,4,1.0,6.0,75119.0,AVENUE JEAN JAURES,48.8830929655,2.3714549839,750,2022-04-26 14:20:00
202200011767,1,2,2,1.0,6.0,75118.0,BOULEVARD BARBES,48.8865540000,2.3495580000,750,2022-04-26 17:40:00
202200011769,2,2,2,1.0,3.0,75115.0,BOULEVARD PASTEUR,48.8429980000,2.3127970000,750,2022-04-26 20:25:00
202200011777,1,2,2,1.0,6.0,75111.0,BOULEVARD VOLTAIRE,48.8651870000,2.3677300000,750,2022-04-26 10:30:00
202200011991,1,2,2,2.0,7.0,75117.0,RUE LEGENDRE,48.8862040000,2.3177490000,750,2022-02-06 13:30:00
202200011999,5,2,2,1.0,6.0,75115.0,RUE DU COMMERCE,48.8462000000,2.2951780000,750,2022-02-07 21:40:00
202200012012,1,2,3,1.0,3.0,75110.0,BOULEVARD DE LA VILLETTE,48.8725390000,2.3762450000,750,2022-02-07 11:50:00
202200012023,1,2,1,1.0,6.0,75107.0,QUAI BRANLY,48.8604704621,2.2952574492,750,2022-02-07 11:05:00
202200012239,1,2,5,1.0,6.0,75116.0,AVENUE PAUL DOUMER,48.8597128496,2.2789737582,750,2022-06-29 17:30:00
202200012242,1,2,3,1.0,3.0,75115.0,AVENUE DE LA PORTE DE LA PLAINE,48.8292140000,2.2923440000,750,2022-06-29 18:25:00
202200012256,1,2,7,1.0,3.0,75109.0,BOULEVARD HAUSSMANN,48.8731430000,2.3313230000,750,2022-06-29 09:30:00
202200012265,5,2,4,1.0,3.0,75104.0,QUAI DE L HOTEL DE VILLE,48.8559130000,2.3510710000,750,2022-06-29 00:30:00
202200012272,2,2,3,1.0,3.0,75108.0,AVENUE DES CHAMPS ELYSEES,48.8670870000,2.3160510000,750,2022-06-27 20:30:00
202200012276,1,2,3,1.0,2.0,75107.0,AVENUE BOSQUET,48.8557590000,2.3051260000,750,2022-06-28 20:20:00
202200012296,5,2,1,2.0,3.0,75111.0,BOULEVARD VOLTAIRE,48.8497020000,2.3937710000,750,2022-10-13 19:15:00
202200012298,1,2,1,1.0,5.0,75111.0,RUE DE MALTE,48.8677800000,2.3658730000,750,2022-10-12 12:00:00
202200012298,1,2,1,1.0,5.0,75111.0,RUE DE MALTE,48.8677800000,2.3658730000,750,2022-10-12 12:00:00
202200012304,5,2,3,2.0,7.0,75101.0,RUE DE RIVOLI,48.8660610000,2.3250530000,750,2022-10-13 19:43:00
202200012306,1,2,2,1.0,3.0,75101.0,RUE DE L AMIRAL DE COLIGNY,48.8599450000,2.3402680000,750,2022-10-12 18:20:00
202200012496,1,2,2,1.0,2.0,75110.0,RUE DU FAUBOURG DU TEMPLE,48.8705540000,2.3728950000,750,2022-07-31 14:05:00
202200012722,1,2,4,1.0,3.0,75105.0,RUE BUFFON,48.8431770000,2.3641510000,750,2022-07-30 11:30:00
202200012722,1,2,4,1.0,3.0,75105.0,RUE BUFFON,48.8431770000,2.3641510000,750,2022-07-30 11:30:00
202200012731,1,2,3,1.0,2.0,75113.0,BOULEVARD DE L HOPITAL,48.8358660000,2.3587740000,750,2022-07-30 20:05:00
202200012846,5,2,1,1.0,1.0,75116.0,QUAI SAINT EXUPERY,48.8357490000,2.2630000000,750,2022-11-18 20:00:00
202200012846,5,2,1,1.0,1.0,75116.0,QUAI SAINT EXUPERY,48.8357490000,2.2630000000,750,2022-11-18 20:00:00
202200012853,5,2,1,1.0,6.0,75109.0,RUE DU FAUBOURG MONTMARTRE,48.8735900000,2.3428260000,750,2022-11-02 22:15:00
202200013004,1,2,1,1.0,6.0,75116.0,BOULEVARD SUCHET,48.8575430000,2.2647790000,750,2022-05-30 09:15:00
202200013007,1,2,1,1.0,2.0,75116.0,ROUTE DE SEVRES A NEUILLY,48.8561501165,2.2375347930,750,2022-05-28 13:00:00
202200013007,1,2,1,1.0,2.0,75116.0,ROUTE DE SEVRES A NEUILLY,48.8561501165,2.2375347930,750,2022-05-28 13:00:00
202200013042,1,2,1,1.0,6.0,75109.0,BOULEVARD DE ROCHECHOUART,48.8834220738,2.3478308046,750,2022-05-30 12:40:00
202200013077,1,2,2,1.0,3.0,75112.0,AVENUE LEDRU ROLLIN,48.8458408686,2.3676422238,750,2022-03-16 09:20:00
202200013084,1,2,1,1.0,6.0,75117.0,RUE CARDINET,48.8875000000,2.3143740000,750,2022-03-16 07:00:00
202200013089,1,2,1,8.0,3.0,75115.0,RUE GEORGES DUHAMEL,48.8362770826,2.3125697672,750,2022-03-16 18:05:00
202200013513,5,2,3,2.0,3.0,75112.0,AVENUE DE SAINT MANDE,48.8453130000,2.3982980000,750,2022-12-23 18:00:00
202200013522,1,2,2,1.0,3.0,75106.0,RUE DE VAUGIRARD,48.8462480000,2.3241500000,750,2022-09-08 19:20:00
202200013522,1,2,2,1.0,3.0,75106.0,RUE DE VAUGIRARD,48.8462480000,2.3241500000,750,2022-09-08 19:20:00
202200013528,1,2,2,8.0,3.0,75119.0,RUE DU HAINAUT,48.8877900000,2.3892980000,750,2022-09-09 17:47:00
202200013533,1,2,2,2.0,7.0,75115.0,RUE DE VAUGIRARD,48.8414900000,2.3079360000,750,2022-09-09 09:30:00
202200013536,5,2,3,2.0,6.0,75114.0,BOULEVARD BRUNE,48.8264350000,2.3107190000,750,2022-09-09 19:45:00
202200013542,1,2,1,1.0,6.0,75114.0,RUE DU MONTPARNASSE,48.8416870000,2.3252350000,750,2022-09-08 17:15:00
202200013558,5,2,1,2.0,7.0,75101.0,BOULEVARD DE SEBASTOPOL,48.8631460000,2.3508050000,750,2022-09-09 22:20:00
202200013565,5,2,1,1.0,7.0,75110.0,BOULEVARD DE LA CHAPELLE,48.8842460000,2.3583960000,750,2022-02-06 06:18:00
202200013567,5,2,1,1.0,7.0,75107.0,QUAI ANATOLE FRANCE,48.8618080000,2.3218700000,750,2022-02-06 02:05:00
202200013802,5,2,4,1.0,3.0,75105.0,BOULEVARD DE L HOPITAL,48.8399767715,2.3617574573,750,2022-04-25 21:35:00
202200013809,5,2,3,1.0,3.0,75109.0,RUE DES MARTYRS,48.8788960000,2.3398470000,750,2022-03-04 23:27:00
202200013810,5,2,2,1.0,3.0,75103.0,BOULEVARD DE SEBASTOPOL,48.8634000000,2.3509550000,750,2022-04-25 22:27:00
202200013871,1,2,1,1.0,2.0,75116.0,ALLEE DE LONGCHAMP,48.8657190000,2.2455020000,750,2022-02-04 13:50:00
202200014091,1,2,1,1.0,3.0,75117.0,BOULEVARD BESSIERES,48.8977159347,2.3280050182,750,2022-04-24 19:20:00
202200014093,1,2,2,1.0,3.0,75104.0,BOULEVARD DE SEBASTOPOL,48.8605740000,2.3493730000,750,2022-10-11 18:20:00
